,,,,,,,,,,,
ARRN,SEQ,HLT,soc1,soc2,soc3,english,용어1,용어2,용어3,용어4,용어5
1843,003,1842,0600,,,DEFAECATION URGENCY,배변절박증,,,,
1844,001,1842,0600,,,INCREASED STOOL FREQUENCY,배변횟수증가,,,,
1844,003,1842,0600,,,FREQUENT BOWEL MOVEMENTS,잦은장운동,장운동증가,,,
1845,001,0020,0100,,,INGROWING NAILS,손발톱감입,내성장손발톱,살속으로파고드는손발톱,,
1846,001,0032,0100,1830,,ACUTE GENERALIZED EXANTHEMATOUS PUSTULOSIS,급성전신성발진성고름물집증,급성전신성발진성농포증,,,
1846,003,0032,0100,1830,,AGEP,급성전신성발진성고름물집증,AGEP,,,
1847,001,1415,0900,,,FAT REDISTRIBUTION,지방재분포,,,,
1848,001,0605,1300,,,BLADDER PROLAPSE,방광탈출증,,,,
1849,001,,2000,1300,,KIDNEY ENLARGEMENT,콩팥비대,신비대,신장비대,,
1850,001,1437,1420,,,ENDOMETRIAL HYPERTROHPY,자궁내막비대,,,,
1851,001,,1810,,,PAIN INFLAMMATION ACTIVATED,염증성통증활성,,,,
1852,001,1852,0600,,,LIP DISORDER,입술질환,입술장애,,,
1853,001,,0600,0420,,LIPS DRY,입술마름,입술건조,,,
1853,002,,0600,0420,,CHAPPED LIPS,튼입술,,,,
1854,001,1852,0600,,,LIP ULCERATION,입술궤양,,,,
1854,002,1852,0600,,,LIP EROSION,입술까짐,입술미란,입술벗겨짐,입술진무름,
1856,001,0085,1040,0300,,CHURG STRAUSS SYNDROME,척-스트라우스증후군,처그-스트라우스증후군,알레르기성육아종성혈관염,,
1856,003,0085,1040,0300,,ALLERGIC GRANULOMATOUS ANGIITIS,알레르기성육아종성혈관염,,,,
1857,001,0446,1230,1040,,CHOLESTEROL CRYSTAL EMBOLI,콜레스테롤결정색전증,콜레스테롤결정색전,,,
1858,001,,1230,1040,,SPINAL HAEMATOMA,척수혈종,,,,
1859,001,1859,1420,,,GYNECOLOGICAL-RELATED PAIN,부인과관련통증,,,,
1860,001,1859,1420,,,INTERMENSTRUAL PAIN,월경사이통증,월경중간통증,,,
1860,003,1859,1420,,,OVULATION PAINFUL,배란통증,배란통,,,
1861,001,0466,1040,1230,,POST-PHLEBITIC SYNDROME,정맥염후증후군,,,,
1861,003,0466,1040,1230,,POST-THROMBOTIC SYNDROME,혈전염후증후군,,,,
1862,001,,1700,0410,,BRAIN NEOPLASM NOS,상세불명의뇌신생물,명시안된뇌신생물,,,
1863,001,,1420,0900,,INFERTILITY FEMALE,여성불임증,불임여성,,,
1864,001,,1410,,,INFERTILITY MALE,남성불임증,불임남성,,,
1865,001,,0200,,,MUSCULOSKELETAL DISORDER,근골격질환,근육골격장애,,,
1866,001,,0900,,,PITUITARY DISORDER,뇌하수체질환,뇌하수체장애,,,
1866,002,,0900,,,EMPTY SELLA SYNDROME,빈안장증후군,공터키안증후군,,,
1866,003,,0900,,,PITUITARY ENLARGEMENT,뇌하수체비대,,,,
1867,001,,1830,,,INFECTION STAPHYLOCOCCAL,포도상균감염,포도구균감염,포도알균감염,,
1867,002,,1830,,,INFECTION STAPHYLOCOCCAL EYE,눈의포도상구균감염,눈의포도구균감염,눈의포도알균감염,포도알균눈감염,
1867,003,,1830,,,INFECTION STAPHYLOCOCCAL EAR,귀의포도상구균감염,귀의포도구균감염,귀의포도알균감염,포도알균귀감염,
1868,001,,1500,,,UMBILICAL CORD ABNORMALITY,제대이상,탯줄이상,비정상탯줄,,
1869,001,,1830,1810,,INFECTION BCG,BCG감염,비씨지감염,,,
1869,002,,1830,1810,,INFECTION BCG DISSEMINATED,파종성BCG감염,파종BCG감염,파종비씨지감염,,
1871,001,0915,1010,1020,1040,ANEURYSM RUPTURED,파열된동맥류,동맥류파열,,,
1872,001,,1420,1810,,CHORIOAMNIONITIS,융모양막염,,,,
1873,001,,1100,1600,0800,CYSTIC FIBROSIS,낭종섬유화,낭성섬유증,,,
1873,002,,1100,1600,0800,CYSTIC LUNG CONGENITAL,선천성낭성폐질환,선천낭성폐,,,
1874,001,,0600,1830,,ABDOMINAL RIGIDITY,복부경직,,,,
1875,001,1970,0500,,,AUTISTIC DISORDER,자폐장애,,,,
1875,003,1970,0500,,,AUTISTIC BEHAVIOUR,자폐행동,자폐성행동,자폐적행동,,
1876,001,,1500,1300,,BLADDER MALFORMATION,방광기형,,,,
1876,003,,1500,1300,,BLADDER EXSTROPHY,방광외번증,방광번짐증,방광뒤집힘증,방광외반증,
1876,004,,1500,1300,,BLADDER AGENESIS,방광무발생,방광무형성증,방광무형성,,
1877,001,,0410,0500,,COGNITIVE DISORDERS,인지장애,,,,
1877,003,,0410,0500,,COGNITIVE FUNCTION ABNORMAL,인지기능이상,,,,
1877,004,,0410,0500,,COGNITIVE DETERIORATION,인지기능악화,인지황폐,,,
1877,005,,0410,0500,,ACALCULIA,계산불능,계산불능증,계산못함증,,
1877,006,,0410,0500,,AMUSIA,음치증,음치,실음악증,,
1878,001,2055,1420,1830,,HERPES GESTATIONIS,임신헤르페스,,,,
1879,001,,1220,,,HISTIOCYTOSIS,조직구증,,,,
1879,003,,1220,,,HISTIOCYTOSIS HAEMATOPHAGIC,혈구탐식성조직구증,,,,
1880,001,0058,1820,,,INJECTION SITE PRURITUS,주사부위가려움,주사부위소양증,,,
1881,001,0058,1820,,,INJECTION SITE RASH,주사부위발진,,,,
1881,002,0058,1820,,,INJECTION SITE ERYTHEMA,주사부위홍반,,,,
1882,001,,0200,,,OSTEITIS,골염,뼈염,,,
1882,002,,0200,,,PAGETS DISEASE,파제트병,파젯병,,,
1882,003,,0200,,,OSTEITIS DEFORMANS,변형성골염,변형뼈염,,,
1882,004,,0200,,,OSTEITIS JAW,악골골염,턱뼈염,,,
1882,005,,0200,,,CLAW TOE ACQUIRED,후천성갈퀴발가락,후천적갈퀴발가락,,,
1883,001,,1210,,,JAUNDICE HAEMOLYTIC,용혈성황달,용혈황달,,,
1884,001,,0100,,,LINEAR IGA BULLOUS DERMATOSIS,선상IgA수포성피부병,선상면역글로불린A물집피부병,,,
1884,003,,0100,,,LINEAR IGA DISEASE,선상IgA질환,선상면역글로불린A병,,,
1885,001,,0410,,,MENINGOENCEPHALITIS,수막뇌염,,,,
1885,002,,0410,,,MENINGOENCEPHALITIS HERPETIC,헤르페스수막뇌염,헤르페성스수막뇌염,,,
1886,001,0860,0431,,,IRIDOCYCLITIS,홍채섬모체염,홍채모양체염,,,
1887,001,,2000,0100,,RADIATION BURN,방사선화상,,,,
1888,001,,1020,0800,,CARDIAC ENZYMES INCREASED,심장효소증가,,,,
1889,001,,0200,1810,,MUSCULOSKELETAL PAIN,근육골격통증,근골격통증,,,
1889,002,,0200,1810,,MUSCULOSKELETAL CHEST PAIN,근육골격가슴통증,근골격성흉통,근골격성흉부통증,,
1889,003,,0200,1810,,MUSCULOSKELETAL PAIN AGGRAVATED,근육골격통증악화,근골격통증악화,,,
1890,001,,0410,0431,,BLINDNESS CORTICAL,피질맹,겉질시각상실,피질시각상실,,
1891,001,,0100,1810,,INDURATION,경화,경결,,,
1891,002,,0100,1810,,SKIN INDURATION,피부경화,피부경결,,,
1892,001,0374,0800,,,HYPONATRAEMIC CONVULSIONS,저나트륨혈증성경련,저나트륨혈증에의한경련,,,
1893,001,1970,0500,,,AUTISM,자폐증,자폐장애,,,
1894,001,,0500,,,ACUTE STRESS REACTION,급성스트레스반응,,,,
1894,002,,0500,,,ACUTE STRESS DISORDER,급성스트레스장애,,,,
1895,001,,0100,,,PITYRIASIS,잔비늘증,비강진,,,
1896,001,,1030,1500,,ARRHYTHMIA FOETAL,태아부정맥,,,,
1898,001,,1810,1830,,NIGHT SWEATS,야간발한,밤에땀을흘림,야간땀,,
1899,001,,1010,1100,,CARDIO-RESPIRATORY FAILURE,심폐부전,심폐기능상실,심장-호흡기능상실,심장-폐기능상실,
1899,003,,1010,1100,,CARDIO-RESPIRATORY COLLAPSE,심폐허탈,심장-호흡허탈,심장-폐허탈,,
1900,001,1074,0200,,,TENDON RUPTURE,힘줄파열,인대파열,건파열,,
1900,003,1074,0200,,,ACHILLES TENDON RUPTURE,아킬레스건파열,아킬레스힘줄파열,,,
1901,001,,0200,,,BACK DISORDERS,등질환,등장애,,,
1901,002,,0200,,,BACK STIFFNESS,등경직,,,,
1902,001,1902,0600,,,PERIODONTAL DISORDERS,치주질환,,,,
1903,001,,1830,,,IMMUNE SYSTEM DISORDER,면역체계질환,면역체계장애,,,
1903,002,,1830,,,IMMUNOSUPPRESSION,면역억제,,,,
1903,003,,1830,,,IMMUNE RESPONSIVENESS DECREASED,면역반응감소,,,,
1903,004,,1830,,,ANERGY,무반응,무력증,아네르기,,
1904,001,1904,0600,,,DIVERTICULAR DISEASE,게실질환,게실병,곁주머니병,,
1905,001,1904,0600,,,"DIVERTICULITIS, NON-COLONIC",대장외게실염,대장이아닌게실염,잘록창자아닌곁주머니염,,
1905,003,1904,0600,,,DIVERTICULITIS OESOPHAGEAL,식도게실염,식도곁주머니염,,,
1906,001,1904,0600,,,"DIVERTICULITIS, COLONIC",대장게실염,대장곁주머니염,잘록창자곁주머니염,,
1906,005,1904,0600,,,DIVERTICULITIS INTESTINAL,소장게실염,창자곁주머니염,창자게실염,,
1907,001,1904,0600,,,"DIVERTICULOSIS, COLONIC",대장게실증,잘록창자게실증,대장곁주머니증,,
1907,003,1904,0600,,,DIVERTICULOSIS,게실증,곁주머니증,,,
1908,001,1904,0600,,,DIVERTICULA,게실,게실들,곁주머니,,
1908,003,1904,0600,,,DIVERTICULUM,게실,곁주머니,,,
1908,004,1904,0600,,,DIVERTICULUM DUODENAL,십이지장게실,십이지장곁주머니,,,
1908,005,1904,0600,,,DIVERTICULUM PHARYNGOESOPHAGEAL,인두식도게실,인두식도곁주머니,,,
1910,001,0058,1820,,,INJECTION SITE INFECTION,주사부위감염,,,,
1910,003,0058,1820,,,INJECTION SITE ABSCESS,주사부위고름집,주사부위농,주사부위농양,,
1910,004,0058,1820,,,INJECTION SITE CELLULITIS,주사부위연조직염,,,,
1911,001,,1810,,,TENDERNESS NOS,상세불명의압통,상세불명의누름통증,,,
1912,001,,1020,,,ECHOCARDIOGRAM ABNORMAL,심초음파이상,심장초음파이상,심초음파상이상,,
1913,001,0047,1820,,,APPLICATION SITE ANAESTHESIA,도포부위무감각,적용부위마취,,,
1913,002,0047,1820,,,APPLICATION SITE PARAESTHESIA,도포부위감각이상,적용부위감각이상,,,
1914,001,0195,0500,,,SUDDEN ONSET OF SLEEP,돌발성수면증,돌연발병수면증,,,
1915,001,0195,0500,,,NARCOLEPSY,발작수면,기면증,기면발작,,
1915,003,0195,0500,,,NARCOLEPSY AGGRAVATED,발작수면악화,기면증악화,기면발작악화,,
1916,001,,0100,0431,,TRICHIASIS,속눈썹증,속눈썹난생,첩모난생증,속눈썹방향이상증,
1917,001,0058,1820,,,INJECTION SITE ANAESTHESIA,주사부위마취,주사부위무감각,,,
1918,001,1741,0431,,,CYSTOID MACULAR OEDEMA,낭포황반부종,,,,
1920,001,,2000,,,LACERATION,찢긴상처,열상,,,
1920,002,,2000,,,SKIN LACERATION,피부찢김,피부열상,,,
1922,001,,0200,,,CREPITATIONS,비빔소리,염발음,,,
1924,001,,1830,,,CHRONIC FATIGUE SYNDROME,만성피로증후군,,,,
1926,001,,1410,,,PROSTATIC HYPERPLASIA,전립선과형성,전립샘과다형성,전립선비대,전립샘비대,
1926,002,,1410,,,PROSTATE ENLARGED,전립선비대,전립샘비대,,,
1926,003,,1410,,,PROSTATOMEGALY,전립선비대증,전립샘비대증,,,
1926,004,,1410,,,BENIGN PROSTATIC HYPERPLASIA,양성전립선비대증,양성전립샘과다형성,양성전립선과형성,,
1927,001,,0410,,,CORTISOL DECREASED,코티졸감소,코르티졸감소,코르티솔감소,,
1928,001,,0900,,,ADENOMA,샘종,선종,,,
1928,002,,0900,,,ADENOMA BENIGN,양성선종,양성샘종,,,
1929,001,,1500,,,AMNIOCENTESIS ABNORMAL,양수천자이상,양막천자이상,,,
1930,001,,0410,,,CORTISOL INCREASED,코르티솔증가,코르티졸증가,코티졸증가,,
1931,001,,0100,1410,,PRURITUS GENITAL MALE,남성생식기소양증,남성생식기가려움증,,,
1932,001,,0800,,,SERUM AMMONIA DECREASED,혈청암모니아감소,,,,
1933,001,,1500,,,ABNORMAL PALMAR/PLANTAR CREASES,손바닥/발바닥주름이상,비정상적인손바닥/발바닥주름,,,
1934,001,,2000,,,ALCOHOL POISONING,알코올중독,,,,
1934,002,,2000,,,ALCOHOL INTOXICATION ACUTE,급성알코올중독,,,,
1935,001,,1820,,,ACTINOMYCOSIS,방선균증,액티노마이코시스,바큇살균증,,
1937,001,,1500,1300,,ALPORT'S SYNDROME,알포트증후군,,,,
1938,001,,2000,,,NON-DRUG ALLERGY,비약물알레르기,비약물성알레르기,,,
1938,002,,2000,,,ALLERGY TO INSECT STING,곤충쏘임에대한알레르기,곤충독침알레르기,곤충쏘임알레르기,,
1938,003,,2000,,,ALLERGY TO ANIMAL,동물알레르기,동물에대한알레르기,,,
1938,004,,2000,,,ALLERGY TO PLANTS,식물알레르기,식물에대한알레르기,,,
1938,005,,2000,,,ALLERGY TO CHEMICALS,화학물질알레르기,화학물질에대한알레르기,,,
1938,006,,2000,,,ALLERGY TO VENOM,독알레르기,독물에대한알레르기,독물알레르기,,
1939,001,,0800,,,LDH DECREASED,젖산탈수소효소감소,LDH감소,,,
1939,002,,0800,,,BLOOD LACTATE DEHYDROGENASE DECREASED,혈액젖산탈수소효소감소,혈중LDH감소,혈중젖산탈수소효소감소,,
1940,001,,1420,,,VAGINAL ATRESIA,질폐쇄증,,,,
1941,001,1960,0410,,,BRAIN HYPOXIA,뇌저산소증,,,,
1944,001,,0500,,,MENTAL DISORDER,정신장애,정신질환,,,
1944,002,,0500,,,PSYCHOSEXUAL DISORDER,정신성적장애,정신성장애,,,
1946,001,,1210,1220,,BLOOD DYSCRASIA,혈액질환,,,,
1946,002,,1210,1220,,RED BLOOD CELL ABNORMALITY,적혈구이상,,,,
1946,003,,1210,1220,,RED BLOOD CELL MORPHOLOGY ABNORMAL,적혈구형태이상,,,,
1948,001,1948,1810,,,MEDICINE INEFFECTIVE,효과없는약,효과없는약물,효과없는의약제,,
1948,002,1948,1810,,,DRUG INEFFECTIVE,효과없는약물,,,,
1948,003,1948,1810,,,INEFFICACY,효능없음,,,,
1948,004,1948,1810,,,INEFFECTIVENESS,효과없음,,,,
1948,005,1948,1810,,,"EFFECT, LACK OF",효과부족,효과결여,,,
1948,006,1948,1810,,,ANAESTHESIA INSUFFICIENT,불충분한마취,,,,
1949,001,1948,1810,,,MEDICINE INEFFECTIVE UNEXPECTED,예상하지못한효과없는약,예상하지못한효과없는의약제,,,
1950,001,1948,1810,,,RESISTANCE,내성,저항성,,,
1950,002,1948,1810,,,"RESISTANCE, METABOLIC",대사성내성,대사내성,,,
1950,003,1948,1810,,,"RESISTANCE, INFECTIOUS AGENT",감염체내성,감염원내성,,,
1950,004,1948,1810,,,BACTERIAL RESISTANCE,세균내성,박테리아내성,,,
1951,001,,1420,,,LABOUR ABNORMAL,분만이상,이상분만,,,
1951,002,,1420,,,BREECH PRESENTATION,둔위,볼기태위,,,
1951,003,,1420,,,LABOUR PROLONGED,분만지연,,,,
1951,004,,1420,,,COMPLICATION OF LABOUR,분만합병증,,,,
1951,005,,1420,,,OBSTRUCTED LABOUR,폐쇄분만,,,,
1951,006,,1420,,,FALSE LABOUR,가진통,,,,
1952,001,,2000,,,ACCIDENT NOS,상세불명의사고,명시안된사고,,,
1952,002,,2000,,,ACCIDENT AT HOME,가정내사고,가정에서의사고,,,
1952,003,,2000,,,ACCIDENT AT WORK,직장내사고,직장에서의사고,,,
1952,004,,2000,,,ROAD TRAFFIC ACCIDENT,도로교통사고,교통사고,,,
1953,001,,1830,,,ADENOVIRUS INFECTION,아데노바이러스감염,,,,
1954,001,,2000,,,AMPUTATION,절단,,,,
1954,002,,2000,,,TOE AMPUTATION,발가락절단,족지절단,,,
1955,001,1955,0500,0420,0600,APPETITE DISORDER NOS,명시안된식욕장애,상세불명의식욕장애,,,
1955,002,1955,0500,0420,0600,ANOREXIA AND BULIMIA SYNDROME,거식증및폭식증증후군,식욕부진및폭식증증후군,,,
1956,001,,1300,1830,,BACTERIURIA,세균뇨,,,,
1957,001,1957,0700,,,BILIARY TRACT DISORDER,담도장애,쓸개관장애,,,
1957,002,1957,0700,,,BILIARY FISTULA,담도루,쓸개길샛길,담관루,,
1957,003,1957,0700,,,BILIARY DYSKINESIA,담도운동이상증,쓸개관운동이상증,담관운동이상,,
1957,004,1957,0700,,,BILE DUCT PRESSURE INCREASED,담도압력증가,쓸개관압력증가,담관압상승,담도압증가,
1959,001,1842,0600,,,BOWEL SOUNDS ABNORMAL,장음이상,창자소리이상,,,
1960,001,1960,0410,,,CEREBRAL DISORDER,뇌장애,뇌질환,,,
1960,002,1960,0410,,,BRAIN DAMAGE (EXC PERINATAL),뇌손상(출생전후기제외),뇌손상(주산기제외),,,
1960,003,1960,0410,,,ENCEPHALOMALACIA,뇌연화증,,,,
1960,004,1960,0410,,,TRAUMATIC BRAIN INJURY,외상성뇌손상,외상뇌손상,,,
1961,001,1955,0500,0420,0600,BULIMIA NERVOSA,신경성폭식증,신경성대식증,,,
1962,001,1631,1700,1420,,CERVICAL CARCINOMA,자궁경부암,자궁목암종,,,
1962,002,1631,1700,1420,,CERVIX CARCINOMA,자궁경부암,자궁목암종,,,
1962,003,1631,1700,1420,,CERVICAL ADENOCARCINOMA,자궁경부선암,자궁목샘암종,자궁경부샘암종,,
1962,004,1631,1700,1420,,CERVIX CARCINOMA STAGE 0,자궁경부암종0기,자궁목암종0기,자궁경부암0기,,
1962,005,1631,1700,1420,,CERVIX CARCINOMA STAGE IV,자궁경부암종4기,자궁목암종4기,자궁경부암4기,,
1962,006,1631,1700,1420,,CERVIX CARCINOMA STAGE II,자궁경부암종2기,자궁목암종2기,자궁경부암2기,,
1962,007,1631,1700,1420,,CERVIX CARCINOMA STAGE III,자궁경부암종3기,자궁목암종3기,자궁경부암3기,,
1962,008,1631,1700,1420,,CERVIX CARCINOMA STAGE I,자궁경부암종1기,자궁목암종1기,자궁경부암1기,,
1963,001,,1500,,,UTERINE ANOMALY CONGENITAL,선천성자궁기형,선천적자궁이상,,,
1964,001,,1300,1830,,GLOBULINURIA,글로불린뇨증,,,,
1965,001,,2000,1020,,HEART VALVE REPLACEMENT,심장판막치환,심장판막교환,심장판막대치,,
1965,002,,2000,1020,,MITRAL VALVE REPLACEMENT,승모판대치,승모판교환,승모판치환,,
1965,003,,2000,1020,,HEART VALVE REPLACEMENT COMPLICATION,심장판막치환합병증,심장판막교환합병증,심장판막대치합병증,,
1966,001,,1700,0700,,HEPATIC CYST,간낭종,간낭,,,
1968,001,0058,1820,,,INJECTION SITE URTICARIA,주사부위두드러기,,,,
1969,001,,2000,,,INTERVERTEBRAL DISC DISORDER,추간판질환,추간판장애,척추원반장애,,
1969,002,,2000,,,INTERVERTEBRAL DISC INJURY,추간판손상,척추원반손상,,,
1969,003,,2000,,,INTERVERTEBRAL DISC PROTRUSION,추간판탈출증,추간판돌출,척추원반돌출,,
1970,001,1970,0500,,,COMMUNICATION DISORDER,의사소통장애,,,,
1971,001,,2000,,,LOSS OF EMPLOYMENT,실업,직업상실,직업잃음,,
1972,001,,2000,,,MALNUTRITION,영양실조,,,,
1972,002,,2000,,,GENERAL NUTRITION DISORDER,전신영양장애,,,,
1973,001,1973,2000,,,POST-OPERATIVE COMPLICATIONS NOS,명시안된수술후합병증,상세불명의수술후합병증,,,
1973,002,1973,2000,,,ADHESIONS POST-OPERATIVE,수술후유착,,,,
1973,003,1973,2000,,,GASTROPARESIS POST-OPERATIVE,수술후위마비,,,,
1973,004,1973,2000,,,POST-OPERATIVE FISTULA,수술후누공,수술후샛길,,,
1973,005,1973,2000,,,ILEUS POST-OPERATIVE,수술후창자막힘증,수술후장폐쇄,수술후장폐색,수술후장폐색증,
1973,006,1973,2000,,,POST-OPERATIVE GI DISORDER,수술후위장장애,수술후위창자장애,수술후위장관장애,,
1974,001,,2000,,,DECUBITUS ULCER,욕창궤양,욕창성궤양,,,
1974,002,,2000,,,PRESSURE SORE,압력궤양,욕창,,,
1975,001,,0410,,,SPINAL STENOSIS,척추관협착,척추관협착증,,,
1976,001,1976,1100,,,SPUTUM DISORDER,가래질환,가래장애,객담질환,,
1976,002,1976,1100,,,SPUTUM ABNORMAL,가래이상,객담이상,,,
1976,003,1976,1100,,,SPUTUM DISCOLOURED,가래변색,가래색이상,객담변색,,
1977,001,,0431,,,MUSCAE VOLITANTES,비문증,날파리증,,,
1977,002,,0431,,,VITREOUS FLOATERS,유리체부유물,,,,
1978,001,,0410,0431,,OPTIC ISCHAEMIC NEUROPATHY,허혈시신경병증,허혈성시신경병증,,,
1979,001,,2000,,,CAESAREAN SECTION,제왕절개,제왕절개술,,,
1980,001,,2000,1830,,WOUND INFECTION,상처감염,,,,
1980,002,,2000,1830,,WOUND INFECTION PSEUDOMONAS,녹농균상처감염,녹농균에의한상처감염,,,
1981,001,,1420,,,VULVOVAGINAL DRYNESS,외음부질건조,외음질건조,음문질건조,,
1982,001,,2000,,,CARDIAC PACEMAKER INSERTION,심장박동조율기삽입,심박조율기삽입,,,
1983,001,,2000,,,FOREIGN BODY TRAUMA,이물질외상,이물외상,,,
1984,001,,1410,1420,,ORGASM ABNORMAL,비정상오르가즘,오르가즘이상,성적흥분이상,극치감이상,
1985,001,,2000,1010,,CORONARY ARTERY SURGERY,관상동맥수술,심장동맥수술,,,
1986,001,0445,1040,,,CEREBRAL INFARCTION,뇌경색,,,,
1986,002,0445,1040,,,STROKE,뇌졸중,뇌중풍,,,
1986,003,0445,1040,,,CEREBRAL INFARCTION HAEMORRHAGIC,출혈성뇌경색,,,,
1986,004,0445,1040,,,CEREBRAL INFARCTION EMBOLIC,색전성뇌경색,,,,
1987,001,0445,1040,,,CEREBRAL ISCHAEMIA,뇌허혈,대뇌허혈,,,
1987,002,0445,1040,,,VASOCONSTRICTION CEREBRAL,뇌혈관수축,대뇌혈관수축,,,
1987,003,0445,1040,,,ENCEPHALOPATHY ANOXIC,무산소성뇌병증,무산소뇌병증,,,
1988,001,0445,1040,,,CEREBRAL VASCULAR DISTURBANCE,뇌혈관장애,,,,
1988,002,0445,1040,,,CEREBRAL VASCULAR LESION,뇌혈관병변,뇌혈관병터,,,
1988,003,0445,1040,,,HYPERAEMIA CEREBRAL,뇌충혈,충혈뇌,,,
1989,001,0445,1040,,,HAEMORRHAGE STROKE,출혈성뇌졸중,출혈뇌졸증,출혈뇌중풍,,
1991,001,0586,1230,,,PROTHROMBIN TIME ABNORMAL,프로트롬빈시간이상,,,,
1992,001,,2000,,,IMMUNIZATION POSITIVE,예방접종양성,,,,
1992,002,,2000,,,TUBERCULIN TEST POSITIVE,투베르쿨린검사양성,,,,
1993,001,,1420,,,GENITAL DISORDER FEMALE,여성생식기질환,,,,
1994,001,,0600,,,PANCREATIC DISORDER,췌장장애,이자장애,,,
1994,002,,0600,,,PANCREATIC ENLARGEMENT,췌장비대,이자비대,,,
1994,003,,0600,,,PANCREATIC DUCT CALCIFICATION,이자관석회화,췌관석회화,,,
